date,ticker,exchange,Category,Industry,Sector,market_cap_category,Growth Metric (%),Growth Metric (%) (prev),Growth Metric Δ (pp),Growth Metric Δ (%),P/E Ratio,Industry Median P/E,Earnings Per Share,Price-to-Book,Industry Median PB,EPS Growth (%),Dividend Yield (%),1-Month Return (%),3-Month Return (%),6-Month Return (%),1-Year Return (%),Business Description
2026-01-02 22:45:38,FITBI,NASDAQ,Income,Banks - Regional,Financial Services,large,49.02,60.71,-11.69,-19.26,7.350732,12.35,3.483,1.0186846,1.1,,9.23,1.41,2.08,5.4,8.52,"Fifth Third Bancorp operates as the bank holding company for Fifth Third Bank, National Association that engages in the provision of a range of financial products and services in the United States. It operates through three segments: Commercial Banking, Consumer and Small Business Banking, and Wealth and Asset Management. The Commercial Banking segment offers credit intermediation, cash management, and financial services; lending and depository products; and cash management, foreign exchange and international trade finance, derivatives and capital markets services, asset-based lending, real estate finance, public finance, commercial leasing, and syndicated finance for business, government, and professional customers. The Consumer and Small Banking segment provides a range of deposit and loan products to individuals and small businesses; home equity loans and lines of credit; credit cards; and cash management services. This segment also engages in the residential mortgage that include origination, retention and servicing of residential mortgage loans, sales and securitizations of loans, and hedging activities; indirect lending, including extending loans to consumers through automobile dealers, motorcycle dealers, powersport dealers, recreational vehicle dealers, and marine dealers; and home improvement and solar energy installation loans through contractors and installers. The Wealth & Asset Management segment provides various wealth management services for individuals, companies, and not-for-profit organizations. It offers retail brokerage services to individual clients; and broker dealer services to the institutional marketplace. This segment also provides wealth planning, investment management, banking, insurance, and trust and estate services; and advisory services for institutional clients comprising middle market businesses, non-profits, states, and municipalities. The company was founded in 1858 and is headquartered in Cincinnati, Ohio."
2026-01-02 22:45:38,FTCI,NASDAQ,Unclassified,Solar,Technology,micro,48.96,,,,-2.96844649083406,21.95,-4.12,-13.307942,3.21,,0.0,26.74,65.05,147.57,101.82,"FTC Solar, Inc. engages in the manufacture and service of solar tracker systems in the United States, Asia, Europe, the Middle East, North Africa, South Africa, and Australia. The company provides a two modules-in-portrait solar tracker system under the Voyager brand name; and a one module-in-portrait solar tracker solution under the Pioneer brand name. It offers trackers and software solutions for the utility-scale solar energy markets, as well as project developers, solar asset owners, and engineering, procurement, and construction contractors that design and build solar energy projects. The company was incorporated in 2017 and is headquartered in Austin, Texas."
2026-01-02 22:45:38,NTB,NYSE,Income,Banks - Diversified,Financial Services,small,48.61,77.11,-28.5,-36.96,9.4486685,15.1,5.26,2.0895524,1.61,15.5,4.02,4.81,17.94,8.46,39.96,"The Bank of N.T. Butterfield & Son Limited provides a range of community, commercial, and private banking services to individuals and small to medium-sized businesses. The company accepts retail and corporate checking, savings, term, and interest bearing and non-interest-bearing deposits. Its lending portfolio includes residential mortgage lending, automobile lending, consumer financing, credit cards, overdraft facilities, commercial real estate lending, and commercial and industrial loans, as well as overdraft facilities to commercial and corporate customers. The company also offers investment products and services; and cash and liquidity management, foreign exchange, custody administration, and settlement services. In addition, it provides consumer and mortgage lending services; personal and property/auto insurance products; letters of credit; and cash management, payroll, remote banking, money market, advisory, brokerage, trust, estate, company management, treasury, wealth management, and fiduciary services. Further, it offers debit and credit cards; automated teller machines; and personal and business deposit, merchant acquiring, residential and commercial mortgages, and mobile and internet banking services. The company operates through offices in the Cayman Islands, Guernsey, Jersey, the United Kingdom, The Bahamas, Hong Kong, Switzerland, Singapore, Mauritius, and Canada, as well as Bermuda. The Bank of N.T. Butterfield & Son Limited was founded in 1784 and is headquartered in Hamilton, Bermuda."
2026-01-02 22:45:38,PRLB,NYSE,Growth,Metal Fabrication,Industrials,small,48.32,54.7,-6.38,-11.66,82.82258,34.65,0.62,1.8290945,1.92,0.4,0.0,2.41,2.97,24.73,29.51,"Proto Labs, Inc., together with its subsidiaries, operates as a digital manufacturer of custom parts in the United States and Europe. The company offers injection molding; computer numerical control machining; three-dimensional printing; and sheet metal products. It serves product developers and engineers; procurement and supply chain professionals; and various customers. Proto Labs, Inc. was incorporated in 1999 and is headquartered in Maple Plain, Minnesota."
2026-01-02 22:45:38,ARQT,NASDAQ,Unclassified,Biotechnology,Healthcare,mid,48.28,,,,-85.29411764705881,13.45,-0.34,22.070015,3.32,,0.0,-1.46,36.47,109.84,98.36,"Arcutis Biotherapeutics, Inc., a biopharmaceutical company, focuses on developing and commercializing treatments for dermatological diseases. Its lead product is ZORYVE, a topical roflumilast cream for the treatment of plaque psoriasis and atopic dermatitis. The company is also developing ARQ-154, a topical ZORYVE foam for the treatment of scalp and body psoriasis and seborrheic dermatitis; ARQ-255, a selective small molecule inhibitor of JAK1 for the treatment of alopecia areata; ARQ-252, a JAK1-selective topical cream in development for hand eczema and vitiligo; and ARQ-234, a CD200R fusion protein for the treatment of atopic dermatitis. The company was formerly known as Arcutis, Inc. and changed its name to Arcutis Biotherapeutics, Inc. in October 2019. Arcutis Biotherapeutics, Inc. was incorporated in 2016 and is headquartered in Westlake Village, California."
2026-01-02 22:45:38,EICA,NYSE,Growth,Asset Management,Financial Services,micro,48.21,68.78,-20.57,-29.91,30.7606,13.52,0.802,1.7359791,0.97,962.4000000000001,5.07,0.48,1.52,3.53,9.05,None
2026-01-02 22:45:38,ECCV,NYSE,Growth,NONE,NONE,small,48.21,76.76,-28.55,-37.19,,,,,5.15,,5.664910340948713,2.14,2.06,5.28,10.72,None
2026-01-02 22:45:38,PFXNZ,NASDAQ,Growth,NONE,NONE,nano,47.85,64.36,-16.51,-25.65,,,,,5.15,,5.538201648049017,1.46,0.97,4.13,9.98,None
2026-01-02 22:45:38,SLS,NASDAQ,Unclassified,Biotechnology,Healthcare,micro,47.63,,,,-13.593749701976776,13.45,-0.32,11.917808,3.32,,0.0,212.95,154.39,100.46,302.78,"SELLAS Life Sciences Group, Inc., a late-stage clinical biopharmaceutical company, focuses on the development of novel therapeutics for various cancer indications in the United States. The company's lead product candidate is galinpepimut-S (GPS), a peptide immunotherapy directed against the Wilms tumor 1, antigen; and SLS009 (tambiciclib), a selective small molecule cyclin-dependent kinase 9, or CDK9, inhibitor. It has a strategic collaboration with Merck & Co., Inc. to evaluate GPS as it is administered in combination with PD1 blocker pembrolizumab in a Phase 1/2 clinical trial enrolling patients in up to five cancer indications, including hematologic malignancies and solid tumors; and GenFleet Therapeutics (Shanghai), Inc. for the development and commercialization of GFH009. SELLAS Life Sciences Group, Inc. is headquartered in New York, New York."
2026-01-02 22:45:38,MD,NYSE,Growth,Medical Care Facilities,Healthcare,small,47.54,57.76,-10.22,-17.69,11.146598,18.05,1.91,2.0111468,2.43,268.8,0.0,-10.58,24.94,54.5,62.02,"Pediatrix Medical Group, Inc., together with its subsidiaries, provides newborn, maternal-fetal, and other pediatric subspecialty care services in the United States. It offers neonatal care services, such as clinical care to babies born prematurely or with complications within specific units at hospitals through neonatal physician subspecialists, neonatal nurse practitioners, and other pediatric clinicians. The company also provides maternal-fetal care services, including inpatient and office-based clinical care to expectant mothers and unborn babies through affiliated maternal-fetal medicine subspecialists, as well as obstetricians and other clinicians, including maternal-fetal medicine nurse practitioners, certified nurse mid-wives, sonographers, and genetic counselors. In addition, it offers other pediatric subspecialty care services, such as pediatric intensivists, pediatric hospitalists, pediatric surgeons, and other newborn and pediatric care, as well as newborn hearing screening, and support services in hospitals, pediatric emergency rooms, labor and delivery areas, and nursery and pediatric departments. The company was formerly known as MEDNAX, Inc. and changed its name to Pediatrix Medical Group, Inc. in July 2022. Pediatrix Medical Group, Inc. was founded in 1979 and is based in Sunrise, Florida."
2026-01-02 22:45:38,NPFD,NYSE,Value,Asset Management,Financial Services,nano,47.52,60.14,-12.62,-20.98,9.819587,13.52,1.94,0.94965106,0.97,-15.7,9.86,-2.41,-1.73,3.63,12.52,"Nuveen Variable Rate Preferred & Income Fund operates as a closed-end management investment company. The company is based in Chicago, Illinois."
2026-01-02 22:45:38,VNDA,NASDAQ,Unclassified,Biotechnology,Healthcare,micro,47.51,,,,-5.729166666666667,13.45,-1.44,1.0461577,3.32,,0.0,67.68,59.88,66.0,70.1,"Vanda Pharmaceuticals Inc., a biopharmaceutical company, focuses on the development and commercialization of therapies to address high unmet medical needs worldwide. The company's marketed products include HETLIOZ to treat non-24-hour sleep-wake disorders; Fanapt (iloperidone) for the treatment of bipolar I disorder and Parkinson's disease psychosis, as well as a long acting injectable (LAI) formulation to treat schizophrenia; and Ponvory for the treatment of psoriasis and ulcerative colitis. Its pipeline products include HETLIOZ (tasimelteon) to treat jet lag disorder, insomnia, delayed sleep phase disorder, sleep disturbances in autism spectrum disorder, and pediatric Non-24; Fanapt (iloperidone) a LAI formulation to treat schizophrenia; Bysanti for the acute treatment of bipolar I disorder, schizophrenia, and major depressive disorder; and Tradipitant (VLY-686), a small molecule neurokinin-1 receptor (NK-1R) antagonist to treat gastroparesis, motion sickness, and atopic dermatitis. The company's pipeline products also include Imsidolimab, an IL-36R antagonist, for the treatment of generalized pustular psoriasis; VTR-297, a small molecule histone deacetylase inhibitor to treat hematologic malignancies and with potential use as a treatment for various oncology indications; VQW-765, a small molecule nicotinic acetylcholine receptor partial agonist to treat performance anxiety and psychiatric disorders. In addition, it offers a portfolio of cystic fibrosis transmembrane conductance regulator activators and inhibitors that include VSJ-110 for the treatment of dry eye and ocular inflammation; VPO-227 for the treatment of secretory diarrhea disorders comprising cholera; Antisense oligonucleotide molecules, including VCA-894A for the treatment of Charcot-Marie-Tooth Disease and Type 2S (CMT2S); and VGT-1849A for the treatment of polycythemia vera. Vanda Pharmaceuticals Inc. was incorporated in 2002 and is headquartered in Washington, the District of Columbia."
